Matricule,Date,OTP,Ordre,Reseau,Operation,Pos.Trav.,Composante d'activite,Categorie absence/presence,Heure
411212,08.05.2018,,,4166007,20,PSIM,,,4.6
411212,09.05.2018,,,4166007,20,PSIM,,,4.6
411212,10.05.2018,,,4166007,20,PSIM,,,4.6
411212,11.05.2018,,,4166007,20,PSIM,,,4.6
411212,01.05.2018,,,4167501,330,PSIM,,,0
411212,02.05.2018,,,4167501,330,PSIM,,,0.8
411212,03.05.2018,,,4167501,330,PSIM,,,0.8
411212,04.05.2018,,,4167501,330,PSIM,,,0.8
411212,05.05.2018,,,4167501,330,PSIM,,,0.8
411212,06.05.2018,,,4167501,330,PSIM,,,0.8
411212,07.05.2018,,,4167501,330,PSIM,,,0.8
411212,08.05.2018,,,4167501,330,PSIM,,,0.8
411212,09.05.2018,,,4167501,330,PSIM,,,0.8
411212,10.05.2018,,,4167501,330,PSIM,,,0.8
411212,11.05.2018,,,4167501,330,PSIM,,,0.8
411212,01.05.2018,,,4167501,340,PSIM,,,0
411212,02.05.2018,,,4167501,340,PSIM,,,0.6
411212,03.05.2018,,,4167501,340,PSIM,,,0.6
411212,04.05.2018,,,4167501,340,PSIM,,,0.6
411212,05.05.2018,,,4167501,340,PSIM,,,0.6
411212,06.05.2018,,,4167501,340,PSIM,,,0.6
411212,07.05.2018,,,4167501,340,PSIM,,,0.6
411212,08.05.2018,,,4167501,340,PSIM,,,0.6
411212,09.05.2018,,,4167501,340,PSIM,,,0.6
411212,10.05.2018,,,4167501,340,PSIM,,,0.6
411212,11.05.2018,,,4167501,340,PSIM,,,0.6
411236,01.05.2018,,,4169276,220,PSIM,,,0.421052631578945
411236,02.05.2018,,,4169276,220,PSIM,,,4
411236,03.05.2018,,,4169276,220,PSIM,,,4
411236,04.05.2018,,,4169276,220,PSIM,,,4
411236,05.05.2018,,,4169276,220,PSIM,,,4
411236,06.05.2018,,,4169276,220,PSIM,,,4
411236,07.05.2018,,,4169276,220,PSIM,,,4
411236,08.05.2018,,,4169276,220,PSIM,,,4
411236,09.05.2018,,,4169276,220,PSIM,,,4
411236,10.05.2018,,,4169276,220,PSIM,,,4
411236,11.05.2018,,,4169276,220,PSIM,,,4
411236,01.05.2018,,,4167009,170,PSIM,,,0.10526315789474
411236,02.05.2018,,,4167009,170,PSIM,,,7.4
411236,03.05.2018,,,4167009,170,PSIM,,,7.4
411236,04.05.2018,,,4167009,170,PSIM,,,7.4
411236,05.05.2018,,,4167009,170,PSIM,,,7.4
411236,06.05.2018,,,4167009,170,PSIM,,,7.4
411236,07.05.2018,,,4167009,170,PSIM,,,7.4
411236,08.05.2018,,,4167009,170,PSIM,,,7.4
411236,09.05.2018,,,4167009,170,PSIM,,,7.4
411236,10.05.2018,,,4167009,170,PSIM,,,7.4
411236,11.05.2018,,,4167009,170,PSIM,,,7.4
411236,01.05.2018,,,4167009,160,PSIM,,,0.473684210526315
411236,02.05.2018,,,4167009,160,PSIM,,,1.3
411236,03.05.2018,,,4167009,160,PSIM,,,1.3
411236,04.05.2018,,,4167009,160,PSIM,,,1.3
411236,05.05.2018,,,4167009,160,PSIM,,,1.3
411236,06.05.2018,,,4167009,160,PSIM,,,1.3
411236,07.05.2018,,,4167009,160,PSIM,,,1.3
411236,08.05.2018,,,4167009,160,PSIM,,,1.3
411236,09.05.2018,,,4167009,160,PSIM,,,1.3
411236,10.05.2018,,,4167009,160,PSIM,,,1.3
411236,11.05.2018,,,4167009,160,PSIM,,,1.3
411259,01.05.2018,,,4166010,250,PSIM,,,0.300000000000001
411259,02.05.2018,,,4166010,250,PSIM,,,1.4
411259,03.05.2018,,,4166010,250,PSIM,,,1.4
411259,04.05.2018,,,4166010,250,PSIM,,,1.4
411259,05.05.2018,,,4166010,250,PSIM,,,1.4
411259,06.05.2018,,,4166010,250,PSIM,,,1.4
411259,07.05.2018,,,4166010,250,PSIM,,,1.4
411259,08.05.2018,,,4166010,250,PSIM,,,1.4
411259,09.05.2018,,,4166010,250,PSIM,,,1.4
411259,10.05.2018,,,4166010,250,PSIM,,,1.4
411259,11.05.2018,,,4166010,250,PSIM,,,1.4
411259,01.05.2018,,,4167505,310,PSIM,,,0.7875
411259,02.05.2018,,,4167505,310,PSIM,,,0.1
411259,03.05.2018,,,4167505,310,PSIM,,,0.1
411259,04.05.2018,,,4167505,310,PSIM,,,0.1
411259,05.05.2018,,,4167505,310,PSIM,,,0.1
411259,06.05.2018,,,4167505,310,PSIM,,,0.1
411259,07.05.2018,,,4167505,310,PSIM,,,0.1
411259,08.05.2018,,,4167505,310,PSIM,,,0.1
411259,09.05.2018,,,4167505,310,PSIM,,,0.1
411259,10.05.2018,,,4167505,310,PSIM,,,0.1
411259,11.05.2018,,,4167505,310,PSIM,,,0.1
411259,01.05.2018,,,4169717,20,PSIM,,,0.924999999999997
411259,02.05.2018,,,4169717,20,PSIM,,,6.7
411259,03.05.2018,,,4169717,20,PSIM,,,6.7
411259,04.05.2018,,,4169717,20,PSIM,,,6.7
411259,05.05.2018,,,4169717,20,PSIM,,,6.7
411259,06.05.2018,,,4169717,20,PSIM,,,6.7
411259,07.05.2018,,,4169717,20,PSIM,,,6.7
411259,08.05.2018,,,4169717,20,PSIM,,,6.7
411259,09.05.2018,,,4169717,20,PSIM,,,6.7
411259,10.05.2018,,,4169717,20,PSIM,,,6.7
411259,11.05.2018,,,4169717,20,PSIM,,,6.7
411259,01.05.2018,,,4166010,20,PSIM,,,0.662500000000001
411259,02.05.2018,,,4166010,20,PSIM,,,1.9
411259,03.05.2018,,,4166010,20,PSIM,,,1.9
411259,04.05.2018,,,4166010,20,PSIM,,,1.9
411259,05.05.2018,,,4166010,20,PSIM,,,1.9
411259,06.05.2018,,,4166010,20,PSIM,,,1.9
411259,07.05.2018,,,4166010,20,PSIM,,,1.9
411259,08.05.2018,,,4166010,20,PSIM,,,1.9
411259,09.05.2018,,,4166010,20,PSIM,,,1.9
411259,10.05.2018,,,4166010,20,PSIM,,,1.9
411259,11.05.2018,,,4166010,20,PSIM,,,1.9
411259,01.05.2018,,,4167505,330,PSIM,,,0.575
411259,02.05.2018,,,4167505,330,PSIM,,,0.3
411259,03.05.2018,,,4167505,330,PSIM,,,0.3
411259,04.05.2018,,,4167505,330,PSIM,,,0.3
411259,05.05.2018,,,4167505,330,PSIM,,,0.3
411259,06.05.2018,,,4167505,330,PSIM,,,0.3
411259,07.05.2018,,,4167505,330,PSIM,,,0.3
411259,08.05.2018,,,4167505,330,PSIM,,,0.3
411259,09.05.2018,,,4167505,330,PSIM,,,0.3
411259,10.05.2018,,,4167505,330,PSIM,,,0.3
411259,11.05.2018,,,4167505,330,PSIM,,,0.3
411259,01.05.2018,,,4167505,340,PSIM,,,0.3625
411259,02.05.2018,,,4167505,340,PSIM,,,0.5
411259,03.05.2018,,,4167505,340,PSIM,,,0.5
411259,04.05.2018,,,4167505,340,PSIM,,,0.5
411259,05.05.2018,,,4167505,340,PSIM,,,0.5
411259,06.05.2018,,,4167505,340,PSIM,,,0.5
411259,07.05.2018,,,4167505,340,PSIM,,,0.5
411259,08.05.2018,,,4167505,340,PSIM,,,0.5
411259,09.05.2018,,,4167505,340,PSIM,,,0.5
411259,10.05.2018,,,4167505,340,PSIM,,,0.5
411259,11.05.2018,,,4167505,340,PSIM,,,0.5
411259,01.05.2018,,,4166010,190,PSIM,,,0.7875
411259,02.05.2018,,,4166010,190,PSIM,,,0.1
411259,03.05.2018,,,4166010,190,PSIM,,,0.1
411259,04.05.2018,,,4166010,190,PSIM,,,0.1
411259,05.05.2018,,,4166010,190,PSIM,,,0.1
411259,06.05.2018,,,4166010,190,PSIM,,,0.1
411259,07.05.2018,,,4166010,190,PSIM,,,0.1
411259,08.05.2018,,,4166010,190,PSIM,,,0.1
411259,09.05.2018,,,4166010,190,PSIM,,,0.1
411259,10.05.2018,,,4166010,190,PSIM,,,0.1
411259,11.05.2018,,,4166010,190,PSIM,,,0.1
411259,01.05.2018,,,4177019,10,PSIM,,,0.15
411259,02.05.2018,,,4177019,10,PSIM,,,0.7
411259,03.05.2018,,,4177019,10,PSIM,,,0.7
411259,04.05.2018,,,4177019,10,PSIM,,,0.7
411259,05.05.2018,,,4177019,10,PSIM,,,0.7
411259,06.05.2018,,,4177019,10,PSIM,,,0.7
411259,07.05.2018,,,4177019,10,PSIM,,,0.7
411259,08.05.2018,,,4177019,10,PSIM,,,0.7
411259,09.05.2018,,,4177019,10,PSIM,,,0.7
411259,10.05.2018,,,4177019,10,PSIM,,,0.7
411259,11.05.2018,,,4177019,10,PSIM,,,0.7
411259,01.05.2018,,,4169717,250,PSIM,,,0.725
411259,02.05.2018,,,4169717,250,PSIM,,,1
411259,03.05.2018,,,4169717,250,PSIM,,,1
411259,04.05.2018,,,4169717,250,PSIM,,,1
411259,05.05.2018,,,4169717,250,PSIM,,,1
411259,06.05.2018,,,4169717,250,PSIM,,,1
411259,07.05.2018,,,4169717,250,PSIM,,,1
411259,08.05.2018,,,4169717,250,PSIM,,,1
411259,09.05.2018,,,4169717,250,PSIM,,,1
411259,10.05.2018,,,4169717,250,PSIM,,,1
411259,11.05.2018,,,4169717,250,PSIM,,,1
411259,01.05.2018,,,4177019,250,PSIM,,,0.575
411259,02.05.2018,,,4177019,250,PSIM,,,0.3
411259,03.05.2018,,,4177019,250,PSIM,,,0.3
411259,04.05.2018,,,4177019,250,PSIM,,,0.3
411259,05.05.2018,,,4177019,250,PSIM,,,0.3
411259,06.05.2018,,,4177019,250,PSIM,,,0.3
411259,07.05.2018,,,4177019,250,PSIM,,,0.3
411259,08.05.2018,,,4177019,250,PSIM,,,0.3
411259,09.05.2018,,,4177019,250,PSIM,,,0.3
411259,10.05.2018,,,4177019,250,PSIM,,,0.3
411259,11.05.2018,,,4177019,250,PSIM,,,0.3
411259,01.05.2018,,,4167505,390,PSIM,,,0.7875
411259,02.05.2018,,,4167505,390,PSIM,,,0.1
411259,03.05.2018,,,4167505,390,PSIM,,,0.1
411259,04.05.2018,,,4167505,390,PSIM,,,0.1
411259,05.05.2018,,,4167505,390,PSIM,,,0.1
411259,06.05.2018,,,4167505,390,PSIM,,,0.1
411259,07.05.2018,,,4167505,390,PSIM,,,0.1
411259,08.05.2018,,,4167505,390,PSIM,,,0.1
411259,09.05.2018,,,4167505,390,PSIM,,,0.1
411259,10.05.2018,,,4167505,390,PSIM,,,0.1
411259,11.05.2018,,,4167505,390,PSIM,,,0.1
411259,01.05.2018,,,4166010,160,PSIM,,,0.7875
411259,02.05.2018,,,4166010,160,PSIM,,,0.1
411259,03.05.2018,,,4166010,160,PSIM,,,0.1
411259,04.05.2018,,,4166010,160,PSIM,,,0.1
411259,05.05.2018,,,4166010,160,PSIM,,,0.1
411259,06.05.2018,,,4166010,160,PSIM,,,0.1
411259,07.05.2018,,,4166010,160,PSIM,,,0.1
411259,08.05.2018,,,4166010,160,PSIM,,,0.1
411259,09.05.2018,,,4166010,160,PSIM,,,0.1
411259,10.05.2018,,,4166010,160,PSIM,,,0.1
411259,11.05.2018,,,4166010,160,PSIM,,,0.1
411259,01.05.2018,,,4177019,20,PSIM,,,0.575
411259,02.05.2018,,,4177019,20,PSIM,,,0.3
411259,03.05.2018,,,4177019,20,PSIM,,,0.3
411259,04.05.2018,,,4177019,20,PSIM,,,0.3
411259,05.05.2018,,,4177019,20,PSIM,,,0.3
411259,06.05.2018,,,4177019,20,PSIM,,,0.3
411259,07.05.2018,,,4177019,20,PSIM,,,0.3
411259,08.05.2018,,,4177019,20,PSIM,,,0.3
411259,09.05.2018,,,4177019,20,PSIM,,,0.3
411259,10.05.2018,,,4177019,20,PSIM,,,0.3
411259,11.05.2018,,,4177019,20,PSIM,,,0.3
411279,01.05.2018,,,4165958,160,PSIM,,,0
411279,02.05.2018,,,4165958,160,PSIM,,,3.9
411279,03.05.2018,,,4165958,160,PSIM,,,3.9
411279,04.05.2018,,,4165958,160,PSIM,,,3.9
411279,05.05.2018,,,4165958,160,PSIM,,,3.9
411279,06.05.2018,,,4165958,160,PSIM,,,3.9
411279,07.05.2018,,,4165958,160,PSIM,,,3.9
411279,08.05.2018,,,4165958,160,PSIM,,,3.9
411279,09.05.2018,,,4165958,160,PSIM,,,3.9
411279,10.05.2018,,,4165958,160,PSIM,,,3.9
411279,11.05.2018,,,4165958,160,PSIM,,,3.9
411279,01.05.2018,,,4165955,20,PSIM,,,0
411279,02.05.2018,,,4165955,20,PSIM,,,10.4
411279,03.05.2018,,,4165955,20,PSIM,,,10.4
411279,04.05.2018,,,4165955,20,PSIM,,,10.4
411279,05.05.2018,,,4165955,20,PSIM,,,10.4
411279,06.05.2018,,,4165955,20,PSIM,,,10.4
411279,07.05.2018,,,4165955,20,PSIM,,,10.4
411279,08.05.2018,,,4165955,20,PSIM,,,10.4
411279,09.05.2018,,,4165955,20,PSIM,,,10.4
411279,10.05.2018,,,4165955,20,PSIM,,,10.4
411279,11.05.2018,,,4165955,20,PSIM,,,10.4
411296,01.05.2018,,,4167505,240,PSIM,,,0.600000000000001
411296,02.05.2018,,,4167505,240,PSIM,,,2.8
411296,03.05.2018,,,4167505,240,PSIM,,,2.8
411296,04.05.2018,,,4167505,240,PSIM,,,2.8
411296,05.05.2018,,,4167505,240,PSIM,,,2.8
411296,06.05.2018,,,4167505,240,PSIM,,,2.8
411296,07.05.2018,,,4167505,240,PSIM,,,2.8
411296,08.05.2018,,,4167505,240,PSIM,,,2.8
411296,09.05.2018,,,4167505,240,PSIM,,,2.8
411296,10.05.2018,,,4167505,240,PSIM,,,2.8
411296,11.05.2018,,,4167505,240,PSIM,,,2.8
411296,01.05.2018,,,4166971,240,PSIM,,,0.0100000000000016
411296,02.05.2018,,,4166971,240,PSIM,,,1
411296,03.05.2018,,,4166971,240,PSIM,,,1
411296,04.05.2018,,,4166971,240,PSIM,,,1
411296,05.05.2018,,,4166971,240,PSIM,,,1
411296,06.05.2018,,,4166971,240,PSIM,,,1
411296,07.05.2018,,,4166971,240,PSIM,,,1
411296,08.05.2018,,,4166971,240,PSIM,,,1
411296,09.05.2018,,,4166971,240,PSIM,,,1
411296,10.05.2018,,,4166971,240,PSIM,,,1
411296,11.05.2018,,,4166971,240,PSIM,,,1
411296,01.05.2018,,,4167009,240,PSIM,,,0.44
411296,02.05.2018,,,4167009,240,PSIM,,,1.1
411296,03.05.2018,,,4167009,240,PSIM,,,1.1
411296,04.05.2018,,,4167009,240,PSIM,,,1.1
411296,05.05.2018,,,4167009,240,PSIM,,,1.1
411296,06.05.2018,,,4167009,240,PSIM,,,1.1
411296,07.05.2018,,,4167009,240,PSIM,,,1.1
411296,08.05.2018,,,4167009,240,PSIM,,,1.1
411296,09.05.2018,,,4167009,240,PSIM,,,1.1
411296,10.05.2018,,,4167009,240,PSIM,,,1.1
411296,11.05.2018,,,4167009,240,PSIM,,,1.1
411296,01.05.2018,,,4166013,240,PSIM,,,0.600000000000001
411296,02.05.2018,,,4166013,240,PSIM,,,2.8
411296,03.05.2018,,,4166013,240,PSIM,,,2.8
411296,04.05.2018,,,4166013,240,PSIM,,,2.8
411296,05.05.2018,,,4166013,240,PSIM,,,2.8
411296,06.05.2018,,,4166013,240,PSIM,,,2.8
411296,07.05.2018,,,4166013,240,PSIM,,,2.8
411296,08.05.2018,,,4166013,240,PSIM,,,2.8
411296,09.05.2018,,,4166013,240,PSIM,,,2.8
411296,10.05.2018,,,4166013,240,PSIM,,,2.8
411296,11.05.2018,,,4166013,240,PSIM,,,2.8
411296,01.05.2018,,,4166010,240,PSIM,,,0.0100000000000016
411296,02.05.2018,,,4166010,240,PSIM,,,1
411296,03.05.2018,,,4166010,240,PSIM,,,1
411296,04.05.2018,,,4166010,240,PSIM,,,1
411296,05.05.2018,,,4166010,240,PSIM,,,1
411296,06.05.2018,,,4166010,240,PSIM,,,1
411296,07.05.2018,,,4166010,240,PSIM,,,1
411296,08.05.2018,,,4166010,240,PSIM,,,1
411296,09.05.2018,,,4166010,240,PSIM,,,1
411296,10.05.2018,,,4166010,240,PSIM,,,1
411296,11.05.2018,,,4166010,240,PSIM,,,1
411296,01.05.2018,,,4165955,240,PSIM,,,0.44
411296,02.05.2018,,,4165955,240,PSIM,,,1.1
411296,03.05.2018,,,4165955,240,PSIM,,,1.1
411296,04.05.2018,,,4165955,240,PSIM,,,1.1
411296,05.05.2018,,,4165955,240,PSIM,,,1.1
411296,06.05.2018,,,4165955,240,PSIM,,,1.1
411296,07.05.2018,,,4165955,240,PSIM,,,1.1
411296,08.05.2018,,,4165955,240,PSIM,,,1.1
411296,09.05.2018,,,4165955,240,PSIM,,,1.1
411296,10.05.2018,,,4165955,240,PSIM,,,1.1
411296,11.05.2018,,,4165955,240,PSIM,,,1.1
411296,01.05.2018,,,4169717,240,PSIM,,,0.44
411296,02.05.2018,,,4169717,240,PSIM,,,1.1
411296,03.05.2018,,,4169717,240,PSIM,,,1.1
411296,04.05.2018,,,4169717,240,PSIM,,,1.1
411296,05.05.2018,,,4169717,240,PSIM,,,1.1
411296,06.05.2018,,,4169717,240,PSIM,,,1.1
411296,07.05.2018,,,4169717,240,PSIM,,,1.1
411296,08.05.2018,,,4169717,240,PSIM,,,1.1
411296,09.05.2018,,,4169717,240,PSIM,,,1.1
411296,10.05.2018,,,4169717,240,PSIM,,,1.1
411296,11.05.2018,,,4169717,240,PSIM,,,1.1
411296,01.05.2018,,,4166004,240,PSIM,,,0.460000000000001
411296,02.05.2018,,,4166004,240,PSIM,,,3.1
411296,03.05.2018,,,4166004,240,PSIM,,,3.1
411296,04.05.2018,,,4166004,240,PSIM,,,3.1
411296,05.05.2018,,,4166004,240,PSIM,,,3.1
411296,06.05.2018,,,4166004,240,PSIM,,,3.1
411296,07.05.2018,,,4166004,240,PSIM,,,3.1
411296,08.05.2018,,,4166004,240,PSIM,,,3.1
411296,09.05.2018,,,4166004,240,PSIM,,,3.1
411296,10.05.2018,,,4166004,240,PSIM,,,3.1
411296,11.05.2018,,,4166004,240,PSIM,,,3.1
411326,01.05.2018,,,4166004,160,PSIM,,,0
411326,02.05.2018,,,4166004,160,PSIM,,,9.2
411326,03.05.2018,,,4166004,160,PSIM,,,9.2
411326,04.05.2018,,,4166004,160,PSIM,,,9.2
411326,05.05.2018,,,4166004,160,PSIM,,,9.2
411326,06.05.2018,,,4166004,160,PSIM,,,9.2
411326,07.05.2018,,,4166004,160,PSIM,,,9.2
411326,08.05.2018,,,4166004,160,PSIM,,,9.2
411326,09.05.2018,,,4166004,160,PSIM,,,9.2
411326,10.05.2018,,,4166004,160,PSIM,,,9.2
411326,11.05.2018,,,4166004,160,PSIM,,,9.2
411326,01.05.2018,,,4166004,290,PSIM,,,0
411326,02.05.2018,,,4166004,290,PSIM,,,0.4
411326,03.05.2018,,,4166004,290,PSIM,,,0.4
411326,04.05.2018,,,4166004,290,PSIM,,,0.4
411326,05.05.2018,,,4166004,290,PSIM,,,0.4
411326,06.05.2018,,,4166004,290,PSIM,,,0.4
411326,07.05.2018,,,4166004,290,PSIM,,,0.4
411326,08.05.2018,,,4166004,290,PSIM,,,0.4
411326,09.05.2018,,,4166004,290,PSIM,,,0.4
411326,10.05.2018,,,4166004,290,PSIM,,,0.4
411326,11.05.2018,,,4166004,290,PSIM,,,0.4
411326,01.05.2018,,,4166004,150,PSIM,,,0
411326,02.05.2018,,,4166004,150,PSIM,,,5.6
411326,03.05.2018,,,4166004,150,PSIM,,,5.6
411326,04.05.2018,,,4166004,150,PSIM,,,5.6
411326,05.05.2018,,,4166004,150,PSIM,,,5.6
411326,06.05.2018,,,4166004,150,PSIM,,,5.6
411326,07.05.2018,,,4166004,150,PSIM,,,5.6
411326,08.05.2018,,,4166004,150,PSIM,,,5.6
411326,09.05.2018,,,4166004,150,PSIM,,,5.6
411326,10.05.2018,,,4166004,150,PSIM,,,5.6
411326,11.05.2018,,,4166004,150,PSIM,,,5.6
411345,01.05.2018,,,4166010,250,PSIM,,,0
411345,02.05.2018,,,4166010,250,PSIM,,,4.8
411345,03.05.2018,,,4166010,250,PSIM,,,4.8
411345,04.05.2018,,,4166010,250,PSIM,,,4.8
411345,05.05.2018,,,4166010,250,PSIM,,,4.8
411345,06.05.2018,,,4166010,250,PSIM,,,4.8
411345,07.05.2018,,,4166010,250,PSIM,,,4.8
411345,08.05.2018,,,4166010,250,PSIM,,,4.8
411345,09.05.2018,,,4166010,250,PSIM,,,4.8
411345,10.05.2018,,,4166010,250,PSIM,,,4.8
411345,11.05.2018,,,4166010,250,PSIM,,,4.8
411345,01.05.2018,,,4166968,280,PSIM,,,0
411345,02.05.2018,,,4166968,280,PSIM,,,0.8
411345,03.05.2018,,,4166968,280,PSIM,,,0.8
411345,04.05.2018,,,4166968,280,PSIM,,,0.8
411345,05.05.2018,,,4166968,280,PSIM,,,0.8
411345,06.05.2018,,,4166968,280,PSIM,,,0.8
411345,07.05.2018,,,4166968,280,PSIM,,,0.8
411345,08.05.2018,,,4166968,280,PSIM,,,0.8
411345,09.05.2018,,,4166968,280,PSIM,,,0.8
411345,10.05.2018,,,4166968,280,PSIM,,,0.8
411345,11.05.2018,,,4166968,280,PSIM,,,0.8
411345,01.05.2018,,,4167505,330,PSIM,,,0
411345,02.05.2018,,,4167505,330,PSIM,,,3.8
411345,03.05.2018,,,4167505,330,PSIM,,,3.8
411345,04.05.2018,,,4167505,330,PSIM,,,3.8
411345,05.05.2018,,,4167505,330,PSIM,,,3.8
411345,06.05.2018,,,4167505,330,PSIM,,,3.8
411345,07.05.2018,,,4167505,330,PSIM,,,3.8
411345,08.05.2018,,,4167505,330,PSIM,,,3.8
411345,09.05.2018,,,4167505,330,PSIM,,,3.8
411345,10.05.2018,,,4167505,330,PSIM,,,3.8
411345,11.05.2018,,,4167505,330,PSIM,,,3.8
411345,01.05.2018,,,4166010,210,PSIM,,,0
411345,02.05.2018,,,4166010,210,PSIM,,,0.6
411345,03.05.2018,,,4166010,210,PSIM,,,0.6
411345,04.05.2018,,,4166010,210,PSIM,,,0.6
411345,05.05.2018,,,4166010,210,PSIM,,,0.6
411345,06.05.2018,,,4166010,210,PSIM,,,0.6
411345,07.05.2018,,,4166010,210,PSIM,,,0.6
411345,08.05.2018,,,4166010,210,PSIM,,,0.6
411345,09.05.2018,,,4166010,210,PSIM,,,0.6
411345,10.05.2018,,,4166010,210,PSIM,,,0.6
411345,11.05.2018,,,4166010,210,PSIM,,,0.6
411345,01.05.2018,,,4166010,190,PSIM,,,0
411345,02.05.2018,,,4166010,190,PSIM,,,0.4
411345,03.05.2018,,,4166010,190,PSIM,,,0.4
411345,04.05.2018,,,4166010,190,PSIM,,,0.4
411345,05.05.2018,,,4166010,190,PSIM,,,0.4
411345,06.05.2018,,,4166010,190,PSIM,,,0.4
411345,07.05.2018,,,4166010,190,PSIM,,,0.4
411345,08.05.2018,,,4166010,190,PSIM,,,0.4
411345,09.05.2018,,,4166010,190,PSIM,,,0.4
411345,10.05.2018,,,4166010,190,PSIM,,,0.4
411345,11.05.2018,,,4166010,190,PSIM,,,0.4
411345,01.05.2018,,,4166010,180,PSIM,,,0
411345,02.05.2018,,,4166010,180,PSIM,,,5
411345,03.05.2018,,,4166010,180,PSIM,,,5
411345,04.05.2018,,,4166010,180,PSIM,,,5
411345,05.05.2018,,,4166010,180,PSIM,,,5
411345,06.05.2018,,,4166010,180,PSIM,,,5
411345,07.05.2018,,,4166010,180,PSIM,,,5
411345,08.05.2018,,,4166010,180,PSIM,,,5
411345,09.05.2018,,,4166010,180,PSIM,,,5
411345,10.05.2018,,,4166010,180,PSIM,,,5
411345,11.05.2018,,,4166010,180,PSIM,,,5
411345,01.05.2018,,,4166010,150,PSIM,,,0
411345,02.05.2018,,,4166010,150,PSIM,,,0.4
411345,03.05.2018,,,4166010,150,PSIM,,,0.4
411345,04.05.2018,,,4166010,150,PSIM,,,0.4
411345,05.05.2018,,,4166010,150,PSIM,,,0.4
411345,06.05.2018,,,4166010,150,PSIM,,,0.4
411345,07.05.2018,,,4166010,150,PSIM,,,0.4
411345,08.05.2018,,,4166010,150,PSIM,,,0.4
411345,09.05.2018,,,4166010,150,PSIM,,,0.4
411345,10.05.2018,,,4166010,150,PSIM,,,0.4
411345,11.05.2018,,,4166010,150,PSIM,,,0.4
411345,01.05.2018,,,4166968,290,PSIM,,,0
411345,02.05.2018,,,4166968,290,PSIM,,,0.2
411345,03.05.2018,,,4166968,290,PSIM,,,0.2
411345,04.05.2018,,,4166968,290,PSIM,,,0.2
411345,05.05.2018,,,4166968,290,PSIM,,,0.2
411345,06.05.2018,,,4166968,290,PSIM,,,0.2
411345,07.05.2018,,,4166968,290,PSIM,,,0.2
411345,08.05.2018,,,4166968,290,PSIM,,,0.2
411345,09.05.2018,,,4166968,290,PSIM,,,0.2
411345,10.05.2018,,,4166968,290,PSIM,,,0.2
411345,11.05.2018,,,4166968,290,PSIM,,,0.2
411359,01.05.2018,,,4166004,190,PSIM,,,0.0249999999999986
411359,02.05.2018,,,4166004,190,PSIM,,,2.5
411359,03.05.2018,,,4166004,190,PSIM,,,2.5
411359,04.05.2018,,,4166004,190,PSIM,,,2.5
411359,05.05.2018,,,4166004,190,PSIM,,,2.5
411359,06.05.2018,,,4166004,190,PSIM,,,2.5
411359,07.05.2018,,,4166004,190,PSIM,,,2.5
411359,08.05.2018,,,4166004,190,PSIM,,,2.5
411359,09.05.2018,,,4166004,190,PSIM,,,2.5
411359,10.05.2018,,,4166004,190,PSIM,,,2.5
411359,11.05.2018,,,4166004,190,PSIM,,,2.5
411359,01.05.2018,,,4166001,330,PSIM,,,0.175000000000004
411359,02.05.2018,,,4166001,330,PSIM,,,3.2
411359,03.05.2018,,,4166001,330,PSIM,,,3.2
411359,04.05.2018,,,4166001,330,PSIM,,,3.2
411359,05.05.2018,,,4166001,330,PSIM,,,3.2
411359,06.05.2018,,,4166001,330,PSIM,,,3.2
411359,07.05.2018,,,4166001,330,PSIM,,,3.2
411359,08.05.2018,,,4166001,330,PSIM,,,3.2
411359,09.05.2018,,,4166001,330,PSIM,,,3.2
411359,10.05.2018,,,4166001,330,PSIM,,,3.2
411359,11.05.2018,,,4166001,330,PSIM,,,3.2
411359,01.05.2018,,,4166004,250,PSIM,,,0.799999999999997
411359,02.05.2018,,,4166004,250,PSIM,,,8.5
411359,03.05.2018,,,4166004,250,PSIM,,,8.5
411359,04.05.2018,,,4166004,250,PSIM,,,8.5
411359,05.05.2018,,,4166004,250,PSIM,,,8.5
411359,06.05.2018,,,4166004,250,PSIM,,,8.5
411359,07.05.2018,,,4166004,250,PSIM,,,8.5
411359,08.05.2018,,,4166004,250,PSIM,,,8.5
411359,09.05.2018,,,4166004,250,PSIM,,,8.5
411359,10.05.2018,,,4166004,250,PSIM,,,8.5
411359,11.05.2018,,,4166004,250,PSIM,,,8.5
411367,01.05.2018,,,4166013,290,PSIM,,,0.650000000000006
411367,02.05.2018,,,4166013,290,PSIM,,,7.8
411367,03.05.2018,,,4166013,290,PSIM,,,7.8
411367,04.05.2018,,,4166013,290,PSIM,,,7.8
411367,05.05.2018,,,4166013,290,PSIM,,,7.8
411367,06.05.2018,,,4166013,290,PSIM,,,7.8
411367,07.05.2018,,,4166013,290,PSIM,,,7.8
411367,08.05.2018,,,4166013,290,PSIM,,,7.8
411367,09.05.2018,,,4166013,290,PSIM,,,7.8
411367,10.05.2018,,,4166013,290,PSIM,,,7.8
411367,11.05.2018,,,4166013,290,PSIM,,,7.8
411367,01.05.2018,,,4165958,290,PSIM,,,0.75
411367,02.05.2018,,,4165958,290,PSIM,,,3.5
411367,03.05.2018,,,4165958,290,PSIM,,,3.5
411367,04.05.2018,,,4165958,290,PSIM,,,3.5
411367,05.05.2018,,,4165958,290,PSIM,,,3.5
